orderId,orderNumber,orderDate,orderStatus,shipToCity,shipToState,itemIndex,itemName,itemSku,itemQty,itemUnitPrice,currentCustomsDesc,currentCustomsHS,currentCustomsQty,currentCustomsValue,suggestedDesc,suggestedHS,matchMethod,productTypeDetected
,,,,,,2,2026 B5 Minimalist Planner (Cloth Flex) - Enchanted Forest,2026Q4-B5MIN-CLOTH-ENF,1,95.12,Planner agenda (bound diary),4820102010,1,95.12,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,AMANDASFAVORITES,,1,-14.72,,,,,,,NONE,
623447652,52478,2025-09-01,awaiting_shipment,CHULA VISTA,CA,0,"Hummingbird Dotted Notebook (150gsm, Hardcover) - B5 / Rivière",DOT-RIV-HB5-HUM,1,63.46,"Notebook (sewn journal, B5 size)",4820102030,1,63.46,"Notebook (sewn journal, B5 size)",4820102030,HS_notebook-b5,notebook-b5
,,,,,,1,2026 B5 Minimalist Planner (Cloth Flex) - Fawn,2026Q4-B5MIN-CLOTH-FWN,1,92.02,Planner agenda (bound diary),4820102010,1,92.02,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,AMANDASFAVORITES,,1,-15.52,,,,,,,NONE,
623539879,52489,2025-09-01,awaiting_shipment,SOUTH GATE,CA,0,"2026 Weekly & Daily Planner (Cloth Flex, 70gsm) - Autumnal",2026Q4-COMBO-CLOTH-AUT,1,104.54,Planner agenda (bound diary),4820102010,1,104.54,Planner agenda (bound diary),4820102010,HS_planner,planner
623431599,52475,2025-09-01,awaiting_shipment,PUEBLO WEST,CO,0,2026 Daily Planner (Paper Flex) - Charbon,2026Q4-DAILY-PAPER-ENF,1,99.01,Planner agenda (bound diary),4820102010,1,99.01,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,NICOLE10,,1,-9.9,,,,,,,NONE,
623493237,52482,2025-09-01,awaiting_shipment,MEQUON,WI,0,"Imperfect Hardcover Starlight Graph Notebook (150gsm, Hardcover) - B5 / Charbon (minor cover imperfections)",GRP-B5-CHA-AB,1,50.87,"Notebook (sewn journal, B5 size)",4820102030,1,50.87,"Notebook (sewn journal, B5 size)",4820102030,HS_notebook-b5,notebook-b5
,,,,,,1,Habit Stickies,STCK-HABIT,1,9.62,Sticky notepad,4820102020,1,9.62,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,2,Wellness Stickers - Summer Solstice,WNS-SMS-25,1,6.87,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 Daily Planner (Hardcover) - Wild Indigo,2026Q4-DAILY-HARD-WDI,1,122.45,Planner agenda (bound diary),4820102010,1,122.45,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,Monthly Tabs - Autumnal,MTH-AUT-25,1,8.25,Paper sticker,4911998000,1,6.87,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,5,S3KHG4BX,,1,-19.8,,,,,,,NONE,
614832753,51201,2025-08-12,awaiting_shipment,S PORTLAND,ME,0,2026 B5 Minimalist Planner (Hardcover) - Rivière,2026Q4-B5MIN-HARD-RIV,1,92.23,Planner agenda (bound diary),4820102010,1,92.23,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Autumnal,MTH-AUT-25,1,8.26,Paper sticker,4911998000,1,8.26,Paper sticker,4911998000,HS_sticker,sticker
574944525,47485,2025-05-13,awaiting_shipment,OLYMPIA,WA,0,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,99.14,Planner agenda (bound diary),4820.10.2010,1,99.14,Planner agenda (bound diary),4820102010,HS_planner,planner
623431611,52474,2025-09-01,awaiting_shipment,CHICAGO,IL,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Autumnal,2026Q4-A5MIN-V-HARD-AUT,1,72.89,Planner agenda (bound diary),4820102010,1,72.89,Planner agenda (bound diary),4820102010,HS_planner,planner
623395974,52469,2025-09-01,awaiting_shipment,COLORADO SPGS,CO,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,72.82,Planner agenda (bound diary),4820102010,1,72.82,Planner agenda (bound diary),4820102010,HS_planner,planner
623263081,52451,2025-08-31,awaiting_shipment,JOHNSTON,RI,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Witching Hour,2026Q4-A5MIN-V-HARD-WIT,1,72.84,Planner agenda (bound diary),4820102010,1,72.84,Planner agenda (bound diary),4820102010,HS_planner,planner
623369927,52466,2025-09-01,awaiting_shipment,NORTH GRAFTON,MA,0,2026 Daily Planner (Cloth Flex) - Scarlet Oak,2026Q4-DAILY-CLOTH-SCA,1,98.91,Planner agenda (bound diary),4820102010,1,98.91,Planner agenda (bound diary),4820102010,HS_planner,planner
623338564,52463,2025-09-01,awaiting_shipment,LAS VEGAS,NV,0,"2026 Weekly & Daily Planner (Cloth Flex, 70gsm) - Scarlet Oak",2026Q4-COMBO-CLOTH-SCA,1,111.62,Planner agenda (bound diary),4820102010,1,111.62,Planner agenda (bound diary),4820102010,HS_planner,planner
607451548,47961,2025-06-06,awaiting_shipment,RED BANK,NJ,0,"Lunar Moon Charm Bracelet - Large (7.5"") / 14k Gold Plating",BRC-MED-SGP,1,194.46,Sterling silver jewelry bracelet,7117909000,1,194.46,Charm for notebook ribbon,7117909000,HS_charm,charm
598411604,49452,2025-07-06,awaiting_shipment,SOUTH HOLLAND,IL,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Blossomfield",2026Q4-COMBO-HARD-BLF,1,118.7,Planner agenda (bound diary),4820102010,1,118.7,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"Lunar Moon Charm Bracelet - Large (7.5"") / 14k Gold Plating",BRC-MED-SGP,1,194.57,Sterling silver jewelry bracelet,7117909000,1,194.57,Charm for notebook ribbon,7117909000,HS_charm,charm
,,,,,,3,SAVE15,,1,-48.43,,,,,,,NONE,
613261652,46991,2025-04-20,awaiting_shipment,MANLIUS,NY,0,"Graph Notebook (No Foil, Cloth Flex, 70gsm) - A5 / Moss",GRP-MOS-CF7,1,51.08,Notebook (bound journal),4820102060,1,51.08,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,2026 Weekly Planner (Hardcover) - Fawn,2026Q4-WEEKLY-HARD-FWN,1,80.62,Planner agenda (bound diary),4820102010,1,80.62,Planner agenda (bound diary),4820102010,HS_planner,planner
564648042,46984,2025-04-20,awaiting_shipment,FALLS CHURCH,VA,0,"Undated Weekly & Daily Planner (12-Month, Paper Flex, 70gsm) - Moss",WDP-MOS-UPF7,1,99.7,Planner agenda (bound diary),4820102010,1,99.7,Planner agenda (bound diary),4820102010,HS_planner,planner
564596386,46982,2025-04-20,awaiting_shipment,HOUSTON,TX,0,"Dotted Notebook (No Foil, Cloth Flex, 70gsm) - Charbon",DOT-CHB-CF7,1,56.78,Notebook (bound journal),4820102060,1,56.78,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,Dotted Notepad,NP-DO,1,12.46,Notepad,4820102020,1,12.46,Notepad,4820102020,HS_notepad,notepad
564596376,46981,2025-04-20,awaiting_shipment,CHARLOTTE,NC,0,Monthly Tabs - Moonflower,MNT-MFL-25,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Monthly Tabs - Rivière,MTH-RIV-25,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,"Undated Weekly & Daily Planner (12-Month, Paper Flex, 70gsm) - Rivière",WDP-RIV-UPF7,1,99.71,Planner agenda (bound diary),4820102010,1,45.42,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,2025 Horizontal Planner - Nimbus,2025Q4-HOR-NIM,1,45.42,Planner agenda (bound diary),4820102010,1,99.71,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,5,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,99.71,Planner agenda (bound diary),4820102010,1,99.71,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,6,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Deep Aster",WDP-AST-UCF7,1,99.71,Planner agenda (bound diary),4820102010,1,99.71,Planner agenda (bound diary),4820102010,HS_planner,planner
623322289,52459,2025-08-31,awaiting_shipment,MOUNTAIN HOME,ID,0,2026 Daily Planner (Cloth Flex) - Rivière,2026Q4-DAILY-CLOTH-RIV,1,98.9,Planner agenda (bound diary),4820102010,1,98.9,Planner agenda (bound diary),4820102010,HS_planner,planner
564255150,46968,2025-04-18,awaiting_shipment,MORGAN HILL,CA,0,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Moonflower",WDP-MON-UH70,1,99.7,Planner agenda (bound diary),4820102010,1,99.7,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,99.7,Planner agenda (bound diary),4820102010,1,99.7,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,SAVE15,,1,-34.25,,,,,,,NONE,
564173832,46965,2025-04-18,awaiting_shipment,PLAYA VISTA,CA,0,"Hummingbird Dotted Notebook (150gsm, Hardcover) - A5 / Rivière",DOT-RIV-HA5-HUM,1,49.85,Notebook (bound journal),4820102060,1,49.85,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"Dotted Notebook (No Foil, Cloth Flex, 70gsm) - Deep Aster",DOT-AST-CF7,1,56.77,Notebook (bound journal),4820102060,1,56.77,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,Highlight Stickers - Enchanted Forest,AC-HI-FE,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Highlight Stickers - Deep Aster,AC-HI-DAS,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,"Dotted Notebook (No Foil, Cloth Flex, 70gsm) - Enchanted Forest",DOT-ENF-CF7,1,56.77,Notebook (bound journal),4820102060,1,56.77,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,5,02bddf490169,,1,-20.4,Sticky notepad,4820102020,1,6.92,Sticky notepad,4820102020,FALLBACK,
,,,,,,6,Task Stickies (imperfect),TASK-DEF-AB,1,6.92,,,,,Sticky notepad,4820102020,NONE,sticky
563926192,46954,2025-04-18,awaiting_shipment,ROCKWALL,TX,0,Monthly Tabs - Moonflower,MNT-MFL-25,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,99.8,Planner agenda (bound diary),4820102010,1,99.8,Planner agenda (bound diary),4820102010,HS_planner,planner
584112575,46945,2025-04-17,awaiting_shipment,AUSTIN,TX,0,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Fawn",WDP-FWN-UCF7,1,99.62,Planner agenda (bound diary),4820.10.2010,1,99.62,Planner agenda (bound diary),4820102010,HS_planner,planner
563685038,46943,2025-04-17,awaiting_shipment,JAMESTOWN,OH,0,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Snapdragon",WDP-SNP-UH70,1,99.65,Planner agenda (bound diary),4820102010,1,99.65,Planner agenda (bound diary),4820102010,HS_planner,planner
563597953,46935,2025-04-17,awaiting_shipment,KELLER,TX,0,SAVE15,,1,-8.53,Notebook (bound journal),4820102060,1,56.9,Notebook (bound journal),4820102060,FALLBACK,
,,,,,,1,"Dotted Notebook (No Foil, Cloth Flex, 70gsm) - Rivière",DOT-RIV-CF7,1,56.9,,,,,Notebook (bound journal),4820102060,NONE,notebook
563498169,46930,2025-04-17,awaiting_shipment,COLUMBUS,OH,0,MT Washi - Pastel Cream,AC-MT-CO,3,6.95,Decorative tape for journaling,4811412100,3,6.95,Decorative tape for journaling,4811412100,HS_tape,tape
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,98.65,Planner agenda (bound diary),4820102010,1,98.65,Planner agenda (bound diary),4820102010,HS_planner,planner
563082403,46919,2025-04-16,awaiting_shipment,SAN MARCOS,CA,0,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,99.1,Planner agenda (bound diary),4820.10.2010,1,99.1,Planner agenda (bound diary),4820102010,HS_planner,planner
562942815,46911,2025-04-16,awaiting_shipment,CORALVILLE,IA,0,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,98.61,Planner agenda (bound diary),4820.10.2010,1,98.61,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2d5460c3c2df,,1,-20.4,,,,,,,NONE,
562888172,46909,2025-04-16,awaiting_shipment,WEST HILLS,CA,0,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Charbon",WDP-CHB-UCF7,1,98.63,Planner agenda (bound diary),4820102010,1,98.63,Planner agenda (bound diary),4820102010,HS_planner,planner
561542466,46855,2025-04-13,awaiting_shipment,MIAMI,FL,0,Choose Your Own Gift - Free Lunar Charm,NP-BN-9,1,,Planner agenda (bound diary),4820102010,1,1,Charm for notebook ribbon,7117909000,FALLBACK,charm
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Deep Aster",WDP-AST-UCF7,1,66.02,Planner agenda (bound diary),4820102010,1,66.02,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Enchanted Forest",WDP-ENF-UCF7,1,66.02,Planner agenda (bound diary),4820102010,1,66.02,Planner agenda (bound diary),4820102010,HS_planner,planner
561897357,46866,2025-04-14,awaiting_shipment,PLAYA VISTA,CA,0,"Undated Horizontal Weekly Planner (12-Month, Cloth Flex, 120gsm) - Rivière",HPL-RIV-UCF,1,49.64,Planner agenda (bound diary),4820102010,1,66.19,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,"Dotted Notebook (No Foil, Paper Flex, 70gsm) - Riviere",DOT-RIV-PF7,1,37.95,Notebook (bound journal),4820102060,1,37.95,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,Choose Your Own Gift - Free Weekly Tracker Notepad,NP-BN-7,1,,Notepad,4820102020,1,1,Notepad,4820102020,HS_notepad,notepad
,,,,,,3,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Enchanted Forest",WDP-ENF-UCF7,1,66.19,Planner agenda (bound diary),4820102010,1,66.19,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Deep Aster",WDP-AST-UCF7,1,66.19,Planner agenda (bound diary),4820102010,1,49.64,Planner agenda (bound diary),4820102010,HS_planner,planner
562754158,46893,2025-04-15,awaiting_shipment,LA MESA,CA,0,"Graph Notebook (No Foil, Paper Flex, 70gsm) - Rivière",GRP-RIV-PF7,1,57.19,Notebook (bound journal),4820102060,1,57.19,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Rivière",WDP-RIV-UCF7,1,99.04,Planner agenda (bound diary),4820102010,1,99.04,Planner agenda (bound diary),4820102010,HS_planner,planner
562754153,46894,2025-04-15,awaiting_shipment,LAYTON,UT,0,"Undated Horizontal Weekly Planner (12-Month, Cloth Flex, 120gsm) - Enchanted Forest",HPL-ENF-UCF,1,73.67,Planner agenda (bound diary),4820102010,1,73.67,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Fawn",WDP-FWN-UCF7,1,98.7,Planner agenda (bound diary),4820102010,1,98.7,Planner agenda (bound diary),4820102010,HS_planner,planner
562772807,46896,2025-04-15,awaiting_shipment,MIDLAND,TX,0,"Moonrise Graph Notebook (150gsm, Hardcover) - TN / Charbon",GRP-CHB-HTN-MOON,1,46,Notebook (bound journal),4820102060,1,46,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,98.96,Planner agenda (bound diary),4820102010,1,98.96,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,joyful10,,1,-4.6,,,,,,,NONE,
562859987,46905,2025-04-16,awaiting_shipment,COMMERCE TWP,MI,0,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Moonflower",WDP-MON-UH70,1,99.1,Planner agenda (bound diary),4820102010,1,99.1,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,"Hummingbird Dotted Notebook (150gsm, Hardcover) - A5 / Wild Indigo",DOT-WDI-HA5-HUM,1,50.25,Notebook (bound journal),4820102060,1,50.25,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,99.1,Planner agenda (bound diary),4820102010,1,99.1,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,HANNA10,,1,-14.93,,,,,,,NONE,
594257653,46917,2025-04-16,awaiting_shipment,SOAP LAKE,WA,0,Planner customizations,,1,23.45,Planner agenda (bound diary),4820102010,1,98.68,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,LPI10,,1,-5,Notebook (bound journal),4820102060,1,50.03,Notebook (bound journal),4820102060,FALLBACK,
,,,,,,2,"Moon Phases Lined Notebook (150gsm, Hardcover) - Witching Hour",LIN-WIT-HA5-MNF,1,50.03,Planner agenda (bound diary),4820102010,1,23.45,Notebook (bound journal),4820102060,FALLBACK,notebook
,,,,,,3,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Charbon",WDP-CHB-UCF7,1,98.68,Planner agenda (bound diary),4820102010,1,98.78,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Charbon",2026Q4-COMBO-CLOTH-CHB,1,97.41,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Charbon",482010,1,97.41,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Charbon",482010,FALLBACK,
,,,,,,5,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Witching Hour",2026Q4-COMBO-HARD-WIT,1,98.78,,,,,Planner agenda (bound diary),4820102010,NONE,planner
566504254,46918,2025-04-16,awaiting_shipment,INDIAN TRAIL,NC,0,"Dotted Notebook (No Foil, Cloth Flex, 70gsm) - Moonflower",DOT-MON-CF7,1,57.23,Notebook (bound journal),4820102060,1,57.23,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"Dotted Notebook (No Foil, Cloth Flex, 150gsm) - Fawn",DOT-FAW-CFX,1,50.25,Notebook (bound journal),4820102060,1,57.23,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,"Graph Notebook (No Foil, Cloth Flex, 70gsm) - A5 / Autumnal",GRP-AUT-CF7,1,57.23,Notebook (bound journal),4820102060,1,57.23,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,3,"Graph Notebook (No Foil, Paper Flex, 70gsm) - Charbon",GRP-CHB-PF7,1,57.23,Notebook (bound journal),4820102060,1,57.23,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,4,"Dotted Notebook (No Foil, Paper Flex, 70gsm) - Moss",DOT-MOS-PF7,1,57.23,Notebook (bound journal),4820102060,1,50.25,Notebook (bound journal),4820102060,HS_notebook,notebook
563284842,46922,2025-04-16,awaiting_shipment,WOODLAND HLS,CA,0,"Dotted Notebook (No Foil, Cloth Flex, 70gsm) - Fawn",DOT-FWN-CF7,1,56.82,Notebook (bound journal),4820102060,1,56.82,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"Dotted Notebook (No Foil, Paper Flex, 150gsm) - Moss",DOT-MOS-P15,1,49.89,Notebook (bound journal),4820102060,1,56.82,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,"Dotted Notebook (No Foil, Paper Flex, 70gsm) - Charbon",DOT-CHB-PF7,1,56.82,Notebook (bound journal),4820102060,1,49.89,Notebook (bound journal),4820102060,HS_notebook,notebook
563366956,46928,2025-04-16,awaiting_shipment,FORT MYERS,FL,0,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Autumnal",WDP-AUT-UH70,1,98.6,Planner agenda (bound diary),4820102010,1,98.6,Planner agenda (bound diary),4820102010,HS_planner,planner
566756625,46929,2025-04-17,awaiting_shipment,WOODLAND HLS,CA,0,"Undated Weekly & Daily Planner (12-Month, Paper Flex, 70gsm) - Charbon",WDP-CHB-UPF7,1,98.63,Planner agenda (bound diary),4820102010,1,98.63,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,"Undated Daily Planner (6-Month, Paper Flex, 120gsm) - Rivière",DPL-RIV-UPF,1,76.4,Planner agenda (bound diary),4820102010,1,76.4,Planner agenda (bound diary),4820102010,HS_planner,planner
564759100,46993,2025-04-20,awaiting_shipment,LAUREL,MD,0,Monthly Tabs - Rivière,MTH-RIV-25,1,8.29,Paper sticker,4911998000,1,8.29,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Time Management - Lakeside,AC-TM-LA,1,6.91,Paper sticker,4911998000,1,6.91,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Paper Flex, 70gsm) - Rivière",WDP-RIV-UPF7,1,99.54,Planner agenda (bound diary),4820102010,1,99.54,Planner agenda (bound diary),4820102010,HS_planner,planner
565312754,47021,2025-04-21,awaiting_shipment,SAN JOSE,CA,0,Undated Daily Inserts - Discbound - Half Letter,INS-HL-UD,1,33.2,Planner inserts (loose refills),4820900000,1,33.2,Planner inserts (loose refills),4820900000,HS_insert,insert
,,,,,,1,Graph Paper Inserts - Discbound - Half Letter,INS-HL-GP,2,22.14,Planner inserts (loose refills),4820900000,2,22.14,Planner inserts (loose refills),4820900000,HS_insert,insert
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Fawn",WDP-FWN-UCF7,1,99.61,Planner agenda (bound diary),4820102010,1,99.61,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,WELCOME10,,1,-17.71,,,,,,,NONE,
578603776,47025,2025-04-22,awaiting_shipment,JONESTOWN,TX,0,"Graph Notebook (No Foil, Cloth Flex, 70gsm) - A5 / Moonflower",GRP-MON-CF7,1,51.35,Notebook (bound journal),4820102060,1,51.35,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Paper Flex, 70gsm) - Charbon",WDP-CHB-UPF7,1,88.92,Planner agenda (bound diary),4820102010,1,88.92,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Charbon",WDP-CHB-UCF7,1,88.92,Planner agenda (bound diary),4820102010,1,88.92,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,NICOLE10,,1,-25.59,Planner agenda (bound diary),4820102010,1,88.84,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,4,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Witching Hour",WDP-WIT-UH70,1,88.84,,,,,Planner agenda (bound diary),4820102010,NONE,planner
